#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B	Official Symbol Interactor A-B
3319879	30813	6907	119037	112770	RP5-1025A1.1	-	VSX1	TBL1X	CAASDS|KTCN|KTCN1|PPCD|PPCD1|PPD|RINX	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Goos H (2022)	PUBMED:35140242	9606	9606	High Throughput	-	-	BioID|Filtered using SAINT software tools (cutoff 0.74) and CRAPome database	-	BIOGRID	Q9NZR4	-	NP_955457|NP_055403|NP_001243201|NP_001243200	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	VSX1
3324494	367	6907	106862	112770	RP11-383C12.1	-	AR	TBL1X	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Velot L (2021)	PUBMED:33640491	9606	9606	High Throughput	1	-	Proximity Label-MS was carried out to identify high confidence interactions with a SAINT score of greater than or equal to 0.9 (Saint scores shown).	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	AR
3372662	6749	6907	112627	112770	-	-	SSRP1	TBL1X	FACT|FACT80|T160	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q08945	A0A024R4Z6	NP_003137	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	SSRP1
3432819	6907	6667	112770	112550	-	-	TBL1X	SP1	EBI|SMAP55|TBL1	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.705)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P08047	-	NP_003100|NP_612482|NP_001238754	-	-	-	-	-	-	Homo sapiens	Homo sapiens	SP1
3432820	6907	3068	112770	109318	-	RP11-66D17.10-003	TBL1X	HDGF	EBI|SMAP55|TBL1	HMG1L2	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.652)|MDA231 cell line (score 0.676)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P51858	-	NP_001119522|NP_001119523|NP_001306117|NP_001306116|NP_001306115|NP_004485	-	-	-	-	-	-	Homo sapiens	Homo sapiens	HDGF
3432821	6907	3832	112770	110030	-	-	TBL1X	KIF11	EBI|SMAP55|TBL1	EG5|HKSP|KNSL1|MCLMR|TRIP5	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.665)|MCF7 cell line (score 0.65)|MDA231 cell line (score 0.638)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P52732	-	NP_004514	-	-	-	-	-	-	Homo sapiens	Homo sapiens	KIF11
3432822	6907	6500	112770	112391	-	-	TBL1X	SKP1	EBI|SMAP55|TBL1	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.684)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P63208	-	NP_733779|NP_008861	-	-	-	-	-	-	Homo sapiens	Homo sapiens	SKP1
3432823	6907	79718	112770	122834	-	-	TBL1X	TBL1XR1	EBI|SMAP55|TBL1	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.696)|MCF7 cell line (score 0.68)|MDA231 cell line (score 0.662)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens	
3432824	6907	27101	112770	118001	-	PNAS-107	TBL1X	CACYBP	EBI|SMAP55|TBL1	GIG5|S100A6BP|SIP	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.674)|MCF7 cell line (score 0.69)|MDA231 cell line (score 0.683)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9HB71	A0A024R904	NP_055227|NP_001007215	-	-	-	-	-	-	Homo sapiens	Homo sapiens	CACYBP
3432825	6907	23186	112770	116796	-	-	TBL1X	RCOR1	EBI|SMAP55|TBL1	COREST|RCOR	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.641)|MCF7 cell line (score 0.697)|MDA231 cell line (score 0.675)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9UKL0	J3KN32	NP_055971	-	-	-	-	-	-	Homo sapiens	Homo sapiens	RCOR1
3432826	6907	51592	112770	119625	-	-	TBL1X	TRIM33	EBI|SMAP55|TBL1	ECTO|PTC7|RFG7|TF1G|TIF1G|TIF1GAMMA|TIFGAMMA	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.706)|MDA231 cell line (score 0.641)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9UPN9	B3KN30	NP_148980|NP_056990	-	-	-	-	-	-	Homo sapiens	Homo sapiens	TRIM33
3432827	6907	9612	112770	114974	-	-	TBL1X	NCOR2	EBI|SMAP55|TBL1	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.706)	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens	NCOR2
3458348	23476	6907	117036	112770	-	-	BRD4	TBL1X	CAP|HUNK1|HUNKI|MCAP	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Zhai Y (2022)	PUBMED:35987950	9606	9606	High Throughput	-	-	illumination time of 20 minutes (longest time period)|photoactivation-dependent proximity labeling (PDPL)	-	BIOGRID	O60885	-	NP_001317313|NP_490597|NP_001366221|NP_001366220|NP_055114	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	BRD4
3471215	54764	6907	120139	112770	RP11-298J20.4	-	ZRANB1	TBL1X	TRABID	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	ZRANB1
3503449	25976	6907	117460	112770	-	-	TIPARP	TBL1X	ARTD14|PARP7|pART14	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Chen H (2022)	PUBMED:35439318	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q7Z3E1	Q05BQ2	NP_001171647|NP_001171646|NP_056323	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	TIPARP
3527806	23028	6907	116667	112770	RP1-184J9.1	-	KDM1A	TBL1X	AOF2|BHC110|KDM1|LSD1	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	O60341	-	NP_055828|NP_001350583|NP_001009999	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	KDM1A
3528066	3065	6907	109315	112770	RP4-811H24.2	-	HDAC1	TBL1X	GON-10|HD1|RPD3|RPD3L1	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	Q13547	Q6IT96	NP_004955	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	HDAC1
3529628	23186	6907	116796	112770	-	-	RCOR1	TBL1X	COREST|RCOR	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	Q9UKL0	J3KN32	NP_055971	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	RCOR1
3584478	6907	79718	112770	122834	-	-	TBL1X	TBL1XR1	EBI|SMAP55|TBL1	C21|DC42|IRA1|TBLR1	Negative Genetic	genetic	Ito T (2021)	PUBMED:34857952	9606	9606	High Throughput	0,010059269	-	CRISPR GI screen|Cell Line: GI1_CENTRAL_NERVOUS_SYSTEM score (0.0100592694732015)|Experimental Setup: Timecourse-Synthetic Lethality|GIST: A-phenotypic negative genetic interaction|Library: Digenic Paralog CRISPR library|Significance Threshold: GEMINI FDR < 0.05	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens	
3586740	4204	6907	110368	112770	-	-	MECP2	TBL1X	AUTSX3|MRX16|MRX79|MRXS13|MRXSL|PPMX|RS|RTS|RTT	EBI|SMAP55|TBL1	PCA	physical	Alexander-Howden B (2023)	PUBMED:36890145	9606	9606	Low Throughput	-	-	NanoLuc	-	BIOGRID	P51608	Q59FJ6|D3YJ43	NP_001303266|NP_001104262|NP_004983	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	MECP2
3652208	503627	6907	139026	112770	-	-	TPRX2P	TBL1X	TPRX2P1|TPRXP1	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	Statistically significant (BFDR < 0.01) and contaminant filtered AP-MS data	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	TPRX2P
3656236	402	6907	106895	112770	-	-	ARL2	TBL1X	ARFL2	EBI|SMAP55|TBL1	Two-hybrid	physical	Wang XW (2023)	PUBMED:36949045	9606	9606	High Throughput	-	-	-	-	BIOGRID	P36404	Q53YD8	NP_001186674|NP_001658	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	ARL2
3763024	-	6907	4383955	112770	-	-	E8	TBL1X	E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	High Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31	-	BIOGRID	P0DKA0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (16)	Homo sapiens	E8
3764542	-	6907	4383955	112770	-	-	E8	TBL1X	E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	P0DKA0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (16)	Homo sapiens	E8
3764549	-	6907	4383955	112770	-	-	E8	TBL1X	E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	P0DKA0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000567|CL:0002535|BTO:0001421	HeLa cell|epithelial cell of cervix|uterine cervix	phenotype|cell type|phenotype	BTO:0003165|-|-	cervical adenocarcinoma cell|-|-	-|-|-	Human papillomavirus (16)	Homo sapiens	E8
3771487	4774	6907	110847	112770	RP5-902P15.1	-	NFIA	TBL1X	CTF|NF-I/A|NF1-A|NFI-A|NFI-L	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q12857	-	NP_001138983|NP_005586|NP_001128145|NP_001138984	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	NFIA
3771920	4781	6907	110853	112770	RP11-280O24.2	-	NFIB	TBL1X	CTF|HMGIC/NFIB|NF-I/B|NF1-B|NFI-B|NFI-RED|NFIB2|NFIB3	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB4 (a short isoform of NFIB) expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	O00712	Q5VW28|Q5VW27|Q5VW26|Q5VW30	NP_001177667|NP_001177666|NP_001269716|NP_005587	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	NFIB
3772425	4782	6907	110854	112770	-	-	NFIC	TBL1X	CTF|CTF5|NF-I|NFI	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	P08651	B7Z4T6	NP_001231931|NP_001231933|NP_001231934|NP_005588|NP_995315	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	NFIC
3772959	4784	6907	110856	112770	-	-	NFIX	TBL1X	MRSHSS|NF1A|SOTOS2	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q14938	D2DXM9|B4DHW2	NP_001257973|NP_001257972|NP_002492	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	NFIX
3784025	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	High Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002518|BTO:0000671|BTO:0002181	kidney epithelial cell|kidney|HEK-293T cell	cell type|phenotype|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (31)	Homo sapiens	E8
3784060	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002518|BTO:0002181|BTO:0000671	kidney epithelial cell|HEK-293T cell|kidney	cell type|phenotype|phenotype	-|BTO:0002733|-	-|embryonic kidney cell line|-	-|-|-	Human papillomavirus (31)	Homo sapiens	E8
3784084	-	6907	4383970	112770	Q84215_HPV1	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10583	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (1a)	Homo sapiens	E8
3784089	-	6907	4384047	112770	VE8E2_HPV08	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10579	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0002181|BTO:0000671|CL:0002518	HEK-293T cell|kidney|kidney epithelial cell	phenotype|phenotype|cell type	BTO:0002733|-|-	embryonic kidney cell line|-|-	-|-|-	Human papillomavirus (8)	Homo sapiens	E8
3784198	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000567|CL:0002535|BTO:0001421	HeLa cell|epithelial cell of cervix|uterine cervix	phenotype|cell type|phenotype	BTO:0003165|-|-	cervical adenocarcinoma cell|-|-	-|-|-	Human papillomavirus (31)	Homo sapiens	E8
3784203	-	6907	4384047	112770	VE8E2_HPV08	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	10579	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002535|BTO:0001421|BTO:0000567	epithelial cell of cervix|uterine cervix|HeLa cell	cell type|phenotype|phenotype	-|-|BTO:0003165	-|-|cervical adenocarcinoma cell	-|-|-	Human papillomavirus (8)	Homo sapiens	E8
3832848	55209	6907	120505	112770	-	-	SETD5	TBL1X	-	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,995980095	-	Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.995980095	-	BIOGRID	Q9C0A6	E7EWN3	NP_001278972|NP_001073986	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	SETD5
3832849	55904	6907	120990	112770	-	-	KMT2E	TBL1X	HDCMC04P|MLL5|NKp44L	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,988931398	-	Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.988931398	-	BIOGRID	Q8IZD2	-	NP_891847|NP_061152	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	KMT2E
3832850	79718	6907	122834	112770	-	-	TBL1XR1	TBL1X	C21|DC42|IRA1|TBLR1	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,992306733	-	APMS data generated in HEK293T by overexpression of Strep-tagged patient derived ASD variant. Intensity of the interaction between the WT protein and the hit protein was compared to the intensity of the interaction between the patient derived variant and hit protein. Significant interaction intensity changes were defined as those with a log2(fold-change) >= 1 and p <= 0.05. Strengthened interactions were denoted as 'Up', weakened interactions were denoted as 'Down' and unchanged interactions were denoted as 'Not significant' based on these scores. ASD variant: Bait protein name: L282P - Interaction Strength: not significant, Log2fc: 0.0825574950437393, p-value: 0.765401173361396|Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.992306733	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	
