#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3450870	1108	79718	107533	122834	-	-	CHD4	TBL1XR1	CHD-4|Mi-2b|Mi2-BETA	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.759)|MCF7 cell line (score 0.768)|MDA231 cell line (score 0.734)	-	BIOGRID	Q14839	F5GWX5	NP_001350535|NP_001284482|NP_001264	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3452687	57708	79718	121732	122834	RP5-944N15.1	-	MIER1	TBL1XR1	ER1|MI-ER1	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.704)|MCF7 cell line (score 0.72)|MDA231 cell line (score 0.67)	-	BIOGRID	Q8N108	-	NP_001139582|NP_001139583|NP_001139584|NP_001139585|NP_001071172|NP_001071170|NP_001071171|NP_001071169|NP_001071168|NP_001265144|NP_065999	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3452885	6601	79718	112485	122834	-	-	SMARCC2	TBL1XR1	BAF170|CRACC2|Rsc8	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.801)|MCF7 cell line (score 0.748)|MDA231 cell line (score 0.813)	-	BIOGRID	Q8TAQ2	F8VXC8|A0A024RB22	NP_001317217|NP_001123892|NP_003066|NP_620706	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453271	6599	79718	112483	122834	-	-	SMARCC1	TBL1XR1	BAF155|CRACC1|Rsc8|SRG3|SWI3	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.801)|MCF7 cell line (score 0.873)|MDA231 cell line (score 0.793)	-	BIOGRID	Q92922	Q58EY4	NP_003065	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453687	23013	79718	116655	122834	RP1-134O19.1	-	SPEN	TBL1XR1	HIAA0929|MINT|RBM15C|SHARP	C21|DC42|IRA1|TBLR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.666)|MCF7 cell line (score 0.629)|MDA231 cell line (score 0.653)	-	BIOGRID	Q96T58	-	NP_055816	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453975	79718	23186	122834	116796	-	-	TBL1XR1	RCOR1	C21|DC42|IRA1|TBLR1	COREST|RCOR	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.731)|MCF7 cell line (score 0.754)|MDA231 cell line (score 0.789)	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9UKL0	J3KN32	NP_055971	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453976	79718	51592	122834	119625	-	-	TBL1XR1	TRIM33	C21|DC42|IRA1|TBLR1	ECTO|PTC7|RFG7|TF1G|TIF1G|TIF1GAMMA|TIFGAMMA	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.774)|MCF7 cell line (score 0.74)|MDA231 cell line (score 0.705)	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9UPN9	B3KN30	NP_148980|NP_056990	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453977	79718	9612	122834	114974	-	-	TBL1XR1	NCOR2	C21|DC42|IRA1|TBLR1	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.715)|MCF7 cell line (score 0.637)|MDA231 cell line (score 0.634)	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3462206	2122	79718	108423	122834	hCG_1640438	-	MECOM	TBL1XR1	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Bard-Chapeau EA (2013)	PUBMED:23858473	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13465|Q03112	E7EQ57|C7FEN9	NP_001098548|NP_001192123|NP_004982|NP_001098547|NP_001157472|NP_001157471|NP_005232	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3463849	5071	79718	111105	122834	KB-152G3.1	-	PARK2	TBL1XR1	AR-JP|LPRS2|PDJ|PRKN	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Sun X (2022)	PUBMED:35256949	9606	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein-protein interactors of PARK2 under SAHA treatment.	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3466170	43740578	79718	4383852	122834	GU280_gp01_nsp3	-	nsp3	TBL1XR1	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	May DG (2022)	PUBMED:35337019	2697049	9606	High Throughput	-	-	BioID system|Significant viral-host BioID protein interaction with a log2FC >= 2.3, p value =< 0.01, at least two quantitative peptide features, and detected in less than 50% of the proximity-labeling CRAPome contaminant database experiments.	-	BIOGRID	P0DTD1	-	YP_009725299	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3471672	367	79718	106862	122834	RP11-383C12.1	-	AR	TBL1XR1	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Chen M (2022)	PUBMED:35785414	9606	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein-protein interactors with an LFQ over control >5 and >4 unique peptides in three experimental replicates	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3475965	54764	79718	120139	122834	RP11-298J20.4	-	ZRANB1	TBL1XR1	TRABID	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3477548	2626	79718	108896	122834	-	-	GATA4	TBL1XR1	ASD2|TACHD|TOF|VSD1	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Gonzalez-Teran B (2022)	PUBMED:35182466	9606	9606	High Throughput	-	-	Experiment carried out in human induced pluripotent stem-cell-derived cardiac progenitors cells (CPs)	-	BIOGRID	P43694	B3KUF4	NP_002043	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3479532	3303	79718	109535	122834	DAQB-147D11.1	-	HSPA1A	TBL1XR1	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Ryu SW (2020)	PUBMED:32687490	9606	9606	High Throughput	-	-	Proximity label MS was carried out to identify high confidence protein interactors with a FDR cutoff of 0.05	-	BIOGRID	P08107	A8K5I0|B3KTT5	NP_005336	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3490447	672	79718	107140	122834	-	-	BRCA1	TBL1XR1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Kim M (2021)	PUBMED:34591612	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3504346	25976	79718	117460	122834	-	-	TIPARP	TBL1XR1	ARTD14|PARP7|pART14	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Chen H (2022)	PUBMED:35439318	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q7Z3E1	Q05BQ2	NP_001171647|NP_001171646|NP_056323	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3517647	8352	79718	113948	122834	-	-	HIST1H3C	TBL1XR1	H3.1|H3/c|H3FC	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Siddaway R (2022)	PUBMED:36089195	9606	9606	High Throughput	-	-	BioID|FDR less than or equal to 1%	-	BIOGRID	P68431	-	NP_003522	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3518652	80230	79718	123193	122834	-	-	RUFY1	TBL1XR1	RABIP4|ZFYVE12	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Rawat S (2023)	PUBMED:36282215	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96T51	A8K7B1	NP_079434|NP_001035542|NP_001035541	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3520622	440730	79718	136847	122834	-	-	TRIM67	TBL1XR1	TNL	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput|Low Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3584478	6907	79718	112770	122834	-	-	TBL1X	TBL1XR1	EBI|SMAP55|TBL1	C21|DC42|IRA1|TBLR1	Negative Genetic	genetic	Ito T (2021)	PUBMED:34857952	9606	9606	High Throughput	0,010059269	-	CRISPR GI screen|Cell Line: GI1_CENTRAL_NERVOUS_SYSTEM score (0.0100592694732015)|Experimental Setup: Timecourse-Synthetic Lethality|GIST: A-phenotypic negative genetic interaction|Library: Digenic Paralog CRISPR library|Significance Threshold: GEMINI FDR < 0.05	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3586741	4204	79718	110368	122834	-	-	MECP2	TBL1XR1	AUTSX3|MRX16|MRX79|MRXS13|MRXSL|PPMX|RS|RTS|RTT	C21|DC42|IRA1|TBLR1	PCA	physical	Alexander-Howden B (2023)	PUBMED:36890145	9606	9606	Low Throughput	-	-	NanoLuc	-	BIOGRID	P51608	Q59FJ6|D3YJ43	NP_001303266|NP_001104262|NP_004983	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3629041	5965	79718	111897	122834	-	-	RECQL	TBL1XR1	RECQL1|RecQ1	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Viziteu E (2017)	PUBMED:28186131	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P46063	A0A024RAV2	NP_002898|NP_116559	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3652220	503627	79718	139026	122834	-	-	TPRX2P	TBL1XR1	TPRX2P1|TPRXP1	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	Statistically significant (BFDR < 0.01) and contaminant filtered AP-MS data	-	BIOGRID	-	-	-	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3682063	1050	79718	107479	122834	-	-	CEBPA	TBL1XR1	C/EBP-alpha|CEBP	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Ramberger E (2021)	PUBMED:34189442	9606	9606	High Throughput	-	-	BioID|FDR less than 0.05	-	BIOGRID	P49715	-	NP_001272758|NP_001274353|NP_001274364|NP_004355	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3695418	1050	79718	107479	122834	-	-	CEBPA	TBL1XR1	C/EBP-alpha|CEBP	C21|DC42|IRA1|TBLR1	Protein-peptide	physical	Ramberger E (2021)	PUBMED:34189442	9606	9606	High Throughput	-	-	Used arrayed peptide matrix screening (PRISMA) method|significance threshold (FDR less than 0.1)	-	BIOGRID	P49715	-	NP_001272758|NP_001274353|NP_001274364|NP_004355	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3708918	24253	79718	246438	122834	-	-	Cebpb	TBL1XR1	Il6dbp|NF-IL6|TCF5	C21|DC42|IRA1|TBLR1	Protein-peptide	physical	Dittmar G (2019)	PUBMED:30884312	10116	9606	High Throughput	-	-	C/EBP beta core interactions|PRISMA: Protein Interaction Screen on Peptide Matrix	-	BIOGRID	P21272	-	NP_077039|NP_001288649|NP_001288644	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Rattus norvegicus	Homo sapiens
3711270	1051	79718	107480	122834	PP9092	-	CEBPB	TBL1XR1	C/EBP-beta|IL6DBP|NF-IL6|TCF5	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Dittmar G (2019)	PUBMED:30884312	9606	9606	High Throughput	-	-	FDR cutoff of 5%|IP-MS in SU-DHL1 cells	-	BIOGRID	P17676	-	NP_001272807|NP_001272808|NP_005185	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3763025	-	79718	4383955	122834	-	-	E8	TBL1XR1	E8^E2C	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	High Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31	-	BIOGRID	P0DKA0	-	-	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	CL:0002518|BTO:0002181|BTO:0000671	kidney epithelial cell|HEK-293T cell|kidney	cell type|phenotype|phenotype	-|BTO:0002733|-	-|embryonic kidney cell line|-	-|-|-	Human papillomavirus (16)	Homo sapiens
3764543	-	79718	4383955	122834	-	-	E8	TBL1XR1	E8^E2C	C21|DC42|IRA1|TBLR1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	P0DKA0	-	-	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (16)	Homo sapiens
3764547	-	79718	4383955	122834	-	-	E8	TBL1XR1	E8^E2C	C21|DC42|IRA1|TBLR1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	P0DKA0	-	-	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	CL:0002535|BTO:0000567|BTO:0001421	epithelial cell of cervix|HeLa cell|uterine cervix	cell type|phenotype|phenotype	-|BTO:0003165|-	-|cervical adenocarcinoma cell|-	-|-|-	Human papillomavirus (16)	Homo sapiens
3771372	4774	79718	110847	122834	RP5-902P15.1	-	NFIA	TBL1XR1	CTF|NF-I/A|NF1-A|NFI-A|NFI-L	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q12857	-	NP_001138983|NP_005586|NP_001128145|NP_001138984	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3771840	4781	79718	110853	122834	RP11-280O24.2	-	NFIB	TBL1XR1	CTF|HMGIC/NFIB|NF-I/B|NF1-B|NFI-B|NFI-RED|NFIB2|NFIB3	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB4 (a short isoform of NFIB) expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	O00712	Q5VW28|Q5VW27|Q5VW26|Q5VW30	NP_001177667|NP_001177666|NP_001269716|NP_005587	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3772333	4782	79718	110854	122834	-	-	NFIC	TBL1XR1	CTF|CTF5|NF-I|NFI	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	P08651	B7Z4T6	NP_001231931|NP_001231933|NP_001231934|NP_005588|NP_995315	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3772790	4784	79718	110856	122834	-	-	NFIX	TBL1XR1	MRSHSS|NF1A|SOTOS2	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q14938	D2DXM9|B4DHW2	NP_001257973|NP_001257972|NP_002492	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3773815	4784	79718	110856	122834	-	-	NFIX	TBL1XR1	MRSHSS|NF1A|SOTOS2	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	Filtered HCIs from Affinity purification experiment of MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.05 were discarded and interactors that passed this filtering in any dataset were not rescued. Additionally, interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q14938	D2DXM9|B4DHW2	NP_001257973|NP_001257972|NP_002492	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3775685	1859	79718	108192	122834	-	-	DYRK1A	TBL1XR1	DYRK|DYRK1|HP86|MNB|MNBH|MRD7	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Pintacuda G (2023)	PUBMED:36950384	9606	9606	High Throughput	-	-	log2 FC greater than 0 and FDR less than or equal to 0.1 as threshold for significant interactors	-	BIOGRID	Q13627	-	NP_567824|NP_001334650|NP_001387|NP_001334651|NP_569120|NP_569122|NP_001334652	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
